country,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
孟加拉国,0.09853159100094301,0.09835645965243163,0.09818132830392025,0.09800619695540887,0.09783106560689749,0.09765593425838609,0.09748080290987472,0.09730567156136333,0.09713054021285195,0.09695540886434056,0.09678027751582918,0.0966051461673178,0.09697216013005486,0.09679604416446522,0.09661992819887558,0.09621765544645451,0.09613013959229917,0.09598734453482413,0.09584445101890449,0.09570145900747276,0.09555836826884759,0.09541517876575457,0.0952718903959042,0.09512850312136621,0.09498501671049206,0.0948414311251431
中国,0.19180123897809717,0.19515658654920065,0.19851192824361824,0.2018672806330808,0.20344973602913438,0.20503219584564147,0.2066146428972233,0.20819708559454334,0.20977953261302965,0.21139222146896483,0.21300491032490004,0.2146175991808352,0.2162302880367704,0.21784297689270557,0.21945568869726892,0.2210683777218441,0.22376086792275526,0.22557080650814948,0.22738074517712928,0.2291906838017251,0.23100062259107842,0.23281056141627327,0.23462050032581083,0.2364304391909645,0.23824037822087557,0.24005031728587123
印度,0.20174126780358112,0.20315216928384125,0.2045630707641014,0.20597397224436156,0.2072400722790409,0.20850617231372023,0.2097722723483996,0.21103837238307893,0.21230447241775827,0.2128471736339687,0.21338987485017918,0.21393257606638963,0.21447534252701111,0.21501804390831386,0.21556074528961663,0.21610344667091944,0.21847641717852848,0.21943232644609761,0.22038823582200248,0.22134414517244744,0.2223000546013891,0.22325596403470985,0.22421187357752945,0.22516778309372595,0.22612369262079451,0.2270796022886548
印度尼西亚,0.5169639913549947,0.5153396513739383,0.513715311392882,0.5120909714118257,0.5085063293788888,0.504921687345952,0.5013370453130152,0.4977524032800783,0.49416776124714146,0.4905862590466422,0.48700475684614297,0.4834232546456438,0.47984150134149267,0.4756007065291234,0.47202416413215026,0.46765580492691017,0.46614843018377683,0.4627521036558923,0.4593565702139683,0.45596182958024356,0.4525678814770865,0.44917472539239595,0.44578236151979717,0.442390789345648,0.43900000859283494,0.4356100189843737
以色列,0.06968735840507477,0.06986859990937924,0.07004984141368373,0.07023108291798821,0.07014046216583598,0.07004984141368373,0.0699592206615315,0.06986859990937924,0.069777979157227,0.07077480743090167,0.07177163570457636,0.07276846397825101,0.0737652922519257,0.07476212052560036,0.07575894879927503,0.07675577707294971,0.07531943815133665,0.07575415124603534,0.07618886429542368,0.07662357739012236,0.07705829048482102,0.07749300353420936,0.07792771662890802,0.07836242967829635,0.07879714277299502,0.07923185586769373
泰国,0.324419239164328,0.32086841284689743,0.3173175865294668,0.31376676021203614,0.31434752104770813,0.3149282818833801,0.31550904271905206,0.31608980355472405,0.316670564390396,0.3172552229497973,0.3178398815091986,0.31842454006859994,0.31900919862800126,0.3195938571874026,0.3201785157468039,0.32076317430620516,0.31865294667913935,0.31873725210477083,0.31882155753040226,0.31890586315091984,0.3189901685765513,0.3190744740021827,0.3191587794278142,0.3192430850483318,0.3193273904739632,0.3194116958995946
英国,0.12235950905135258,0.12290956857271869,0.1234596280940848,0.12400968761545092,0.12432166167234514,0.12463363572923936,0.12494560978613359,0.1252575838430278,0.125569557899922,0.12626739460613276,0.1269652313123435,0.12766306801855426,0.128360904724765,0.12905874143097573,0.1297565781371865,0.13045441484339723,0.13038093674315504,0.13089639419564056,0.1314118516481261,0.13192730905956246,0.13244276651204795,0.13295822396453352,0.133473681417019,0.13398913886950456,0.13450459632199008,0.13502005373342638
德国,0.3183396818283666,0.3185077302263052,0.3186668533818793,0.3187991822789773,0.3189302716325959,0.31907028843461216,0.31920136652572034,0.31933243727598565,0.31946618429858287,0.31951055608444867,0.3195397149816614,0.31944366709576316,0.31946387598634507,0.3194939131359311,0.31939705800100676,0.31945298954080203,0.31979232945671304,0.3198662282916906,0.3199401129361679,0.320013982745564,0.32008783846237693,0.32016167944214363,0.3202355062482895,0.32030931823639813,0.32038311614883735,0.32045689934130867
法国,0.2826109523627403,0.284538949774931,0.2867778694450971,0.2888613279862754,0.29091200483712054,0.2929626816879657,0.2950133585388108,0.2970640353896559,0.29911471224050107,0.3011726739114202,0.3032306355823394,0.30528859725325863,0.3073465589241778,0.309404520595097,0.31146248226601614,0.31352044393693534,0.3155994732787306,0.31766083353855534,0.31972223668196204,0.3217836830745671,0.3238451723534496,0.32590670488423357,0.3279682803039906,0.3300298989783525,0.33209156054438355,0.3341532653068576
俄罗斯,0.4731932058504267,0.4731372351774218,0.4730812645044168,0.4730252938314119,0.47376754566551876,0.4745097974996257,0.4752520493337326,0.4759943011678395,0.4767362741801061,0.4767122834208179,0.47668829266152973,0.47666430190224146,0.47664031114295324,0.47661632038366497,0.47659232962437675,0.47656833886508854,0.4778644004741303,0.4781633065978432,0.47846221274717593,0.47876111886364325,0.47906002494724487,0.47935893071762575,0.4796578366768361,0.47995674266166644,0.4802556486136312,0.48055455453273055
乌克兰,0.15799850882279845,0.15821390108524563,0.15842929334769282,0.15864468561014,0.15855521497804656,0.15846574434595312,0.15837627371385965,0.1582868030817662,0.15819733244967277,0.15855852870516113,0.1589197249606495,0.15928092121613785,0.1596421174716262,0.16000331372711457,0.16036450998260293,0.1607257062380913,0.16020346284483472,0.16035488068925524,0.16050629851710713,0.1606577163615276,0.1608091341893795,0.16096055203380003,0.1611119698616519,0.1612633877060724,0.16141480553392426,0.1615662233783448
加拿大,0.35194372327234996,0.3518979731268504,0.35185222298135077,0.3518064728358511,0.3517510058452896,0.35169553885472815,0.35164007186416657,0.3515846048736051,0.3515291378830436,0.35148197069763915,0.3514348035122346,0.3513876363268301,0.35134046914142564,0.35129330195602115,0.35124613477061667,0.3511989675852122,0.35113819628360304,0.3510876603184807,0.3510371242521617,0.35098658832260615,0.3509360523575401,0.35088551629127734,0.3508349803262522,0.3507844442600304,0.35073390833054646,0.3506833723655776
美国,0.3156389670713235,0.3158924961820094,0.3161460252926953,0.31639955440338124,0.31722243390022664,0.3180453133970721,0.31239840065259555,0.3132045840364298,0.314010767420264,0.3142904803026188,0.31457019318497365,0.31484990606732843,0.3151296189496832,0.315409331832038,0.3156890447143928,0.3159687575967476,0.31475455546069897,0.3146921019434938,0.3146298697030291,0.31456785733366294,0.31450606374039797,0.3144444879303623,0.3143831284609694,0.3143219846747313,0.31426105470717886,0.31420033784825185
